date,OBV
2002-11-08,-52532720.0
2002-11-11,-56289520.0
2002-11-12,-52920420.0
2002-11-13,-48861720.0
2002-11-14,-48861720.0
2002-11-15,-42611320.0
2002-11-18,-46149720.0
2002-11-19,-50250520.0
2002-11-20,-47408320.0
2002-11-21,-53586620.0
2002-11-22,-50628320.0
2002-11-25,-47937520.0
2002-11-26,-51050720.0
2002-11-27,-47957120.0
2002-11-29,-50011220.0
2002-12-02,-53472920.0
2002-12-03,-57083620.0
2002-12-04,-53544920.0
2002-12-05,-58113320.0
2002-12-06,-53366520.0
2002-12-09,-56035620.0
2002-12-10,-59392120.0
2002-12-11,-62583320.0
2002-12-12,-59379020.0
2002-12-13,-62260620.0
2002-12-16,-57638820.0
2002-12-17,-61627120.0
2002-12-18,-57052920.0
2002-12-19,-61013520.0
2002-12-20,-52590720.0
2002-12-23,-50604620.0
2002-12-24,-51695820.0
2002-12-26,-50090220.0
2002-12-27,-51530320.0
2002-12-30,-49750720.0
2002-12-31,-51858020.0
2003-01-02,-48586820.0
2003-01-03,-52520820.0
2003-01-06,-49616320.0
2003-01-07,-53070720.0
2003-01-08,-56109520.0
2003-01-09,-53400820.0
2003-01-10,-50223920.0
2003-01-13,-52825520.0
2003-01-14,-55804420.0
2003-01-15,-52593520.0
2003-01-16,-54737820.0
2003-01-17,-58267420.0
2003-01-21,-62086520.0
2003-01-22,-58132420.0
2003-01-23,-61560720.0
2003-01-24,-42522020.0
2003-01-27,-48817520.0
2003-01-28,-43212420.0
2003-01-29,-43212420.0
2003-01-30,-46305320.0
2003-01-31,-42218420.0
2003-02-03,-44793120.0
2003-02-04,-47701520.0
2003-02-05,-51311320.0
2003-02-06,-56042520.0
2003-02-07,-59032220.0
2003-02-10,-56134020.0
2003-02-11,-59637420.0
2003-02-12,-62480920.0
2003-02-13,-66278220.0
2003-02-14,-62484720.0
2003-02-18,-57910420.0
2003-02-19,-61000520.0
2003-02-20,-66238220.0
2003-02-21,-62142920.0
2003-02-24,-65535020.0
2003-02-25,-61382720.0
2003-02-26,-65567320.0
2003-02-27,-60320520.0
2003-02-28,-54452620.0
2003-03-03,-57429920.0
2003-03-04,-53764720.0
2003-03-05,-50541320.0
2003-03-06,-54546820.0
2003-03-07,-59611920.0
2003-03-10,-63033420.0
2003-03-11,-65992120.0
2003-03-12,-62253820.0
2003-03-13,-56241820.0
2003-03-14,-50537220.0
2003-03-17,-42468620.0
2003-03-18,-48203320.0
2003-03-19,-52541320.0
2003-03-20,-48074320.0
2003-03-21,-41957020.0
2003-03-24,-46119320.0
2003-03-25,-41515020.0
2003-03-26,-37164720.0
2003-03-27,-37164720.0
2003-03-28,-40628420.0
2003-03-31,-45271120.0
2003-04-01,-49544820.0
2003-04-02,-45078220.0
2003-04-03,-48913920.0
2003-04-04,-55007120.0
2003-04-07,-50905320.0
2003-04-08,-47897020.0
2003-04-09,-52085720.0
2003-04-10,-49269120.0
2003-04-11,-52243120.0
2003-04-14,-49304720.0
2003-04-15,-44574520.0
2003-04-16,-55415920.0
2003-04-17,-49795620.0
2003-04-21,-53982020.0
2003-04-22,-59808720.0
2003-04-23,-65302520.0
2003-04-24,-59925420.0
2003-04-25,-72336220.0
2003-04-28,-67899020.0
2003-04-29,-72203220.0
2003-04-30,-76829320.0
2003-05-01,-71676320.0
2003-05-02,-78520120.0
2003-05-05,-84337620.0
2003-05-06,-78743220.0
2003-05-07,-82445120.0
2003-05-08,-87534320.0
2003-05-09,-83809120.0
2003-05-12,-78995820.0
2003-05-13,-83292720.0
2003-05-14,-86416520.0
2003-05-15,-80782020.0
2003-05-16,-85016420.0
2003-05-19,-89557520.0
2003-05-20,-84662620.0
2003-05-21,-87494820.0
2003-05-22,-83751020.0
2003-05-23,-86204520.0
2003-05-27,-82453920.0
2003-05-28,-85456420.0
2003-05-29,-89827320.0
2003-05-30,-82031420.0
2003-06-02,-85548820.0
2003-06-03,-87852920.0
2003-06-04,-90496820.0
2003-06-05,-87002620.0
2003-06-06,-92540520.0
2003-06-09,-95000920.0
2003-06-10,-92745120.0
2003-06-11,-95649020.0
2003-06-12,-98580220.0
2003-06-13,-101734420.0
2003-06-16,-97736720.0
2003-06-17,-101649520.0
2003-06-18,-106618820.0
2003-06-19,-104127220.0
2003-06-20,-108131720.0
2003-06-23,-105565720.0
2003-06-24,-108383620.0
2003-06-25,-105113320.0
2003-06-26,-102441520.0
2003-06-27,-99028020.0
2003-06-30,-99028020.0
2003-07-01,-91308120.0
2003-07-02,-78399820.0
2003-07-03,-81317120.0
2003-07-07,-77649020.0
2003-07-08,-74077420.0
2003-07-09,-76633920.0
2003-07-10,-79811220.0
2003-07-11,-77860920.0
2003-07-14,-81092620.0
2003-07-15,-84334220.0
2003-07-16,-80949320.0
2003-07-17,-83820020.0
2003-07-18,-80828020.0
2003-07-21,-77638220.0
2003-07-22,-73874120.0
2003-07-23,-76268820.0
2003-07-24,-80063520.0
2003-07-25,-76606120.0
2003-07-28,-78591020.0
2003-07-29,-81569320.0
2003-07-30,-78720920.0
2003-07-31,-73133220.0
2003-08-01,-76724520.0
2003-08-04,-80053520.0
2003-08-05,-83571920.0
2003-08-06,-86477620.0
2003-08-07,-88828720.0
2003-08-08,-86712520.0
2003-08-11,-84534220.0
2003-08-12,-83074820.0
2003-08-13,-85071120.0
2003-08-14,-82771920.0
2003-08-15,-83804620.0
2003-08-18,-82125220.0
2003-08-19,-83999220.0
2003-08-20,-82221320.0
2003-08-21,-82221320.0
2003-08-22,-84504620.0
2003-08-25,-82865020.0
2003-08-26,-85453320.0
2003-08-27,-83864720.0
2003-08-28,-81008120.0
2003-08-29,-76646720.0
2003-09-02,-73090620.0
2003-09-03,-69476820.0
2003-09-04,-66212320.0
2003-09-05,-69383320.0
2003-09-08,-64887320.0
2003-09-09,-68021820.0
2003-09-10,-71678020.0
