date,ROC
2020-04-28 14:59:00,-0.2069
2020-04-28 15:00:00,-0.1422
2020-04-28 15:01:00,-0.2571
2020-04-28 15:02:00,-0.2179
2020-04-28 15:03:00,-0.229
2020-04-28 15:04:00,-0.2235
2020-04-28 15:05:00,-0.268
2020-04-28 15:06:00,-0.1899
2020-04-28 15:07:00,-0.1117
2020-04-28 15:08:00,-0.0224
2020-04-28 15:09:00,-0.067
2020-04-28 15:10:00,-0.1006
2020-04-28 15:11:00,-0.0447
2020-04-28 15:12:00,-0.0559
2020-04-28 15:13:00,-0.0223
2020-04-28 15:14:00,-0.0838
2020-04-28 15:15:00,-0.1284
2020-04-28 15:16:00,-0.1396
2020-04-28 15:17:00,-0.067
2020-04-28 15:18:00,-0.1112
2020-04-28 15:19:00,-0.067
2020-04-28 15:20:00,-0.0335
2020-04-28 15:21:00,-0.0391
2020-04-28 15:22:00,-0.3423
2020-04-28 15:23:00,-0.3181
2020-04-28 15:24:00,-0.3026
2020-04-28 15:25:00,-0.2512
2020-04-28 15:26:00,-0.2344
2020-04-28 15:27:00,-0.1005
2020-04-28 15:28:00,-0.1117
2020-04-28 15:29:00,-0.1173
2020-04-28 15:30:00,-0.1674
2020-04-28 15:31:00,-0.1785
2020-04-28 15:32:00,-0.1786
2020-04-28 15:33:00,-0.1952
2020-04-28 15:34:00,-0.2511
2020-04-28 15:35:00,-0.3287
2020-04-28 15:36:00,-0.4243
2020-04-28 15:37:00,-0.2626
2020-04-28 15:38:00,-0.3908
2020-04-28 15:39:00,-0.2737
2020-04-28 15:40:00,-0.1677
2020-04-28 15:41:00,-0.2457
2020-04-28 15:42:00,-0.1229
2020-04-28 15:43:00,-0.1788
2020-04-28 15:44:00,-0.1453
2020-04-28 15:45:00,-0.1119
2020-04-28 15:46:00,-0.1623
2020-04-28 15:47:00,-0.2127
2020-04-28 15:48:00,-0.1903
2020-04-28 15:49:00,-0.2799
2020-04-28 15:50:00,-0.52
2020-04-28 15:51:00,-0.492
2020-04-28 15:52:00,-0.6374
2020-04-28 15:53:00,-0.5709
2020-04-28 15:54:00,-0.5932
2020-04-28 15:55:00,-0.5602
2020-04-28 15:56:00,-0.5378
2020-04-28 15:57:00,-0.4035
2020-04-28 15:58:00,-0.4707
2020-04-28 15:59:00,-0.4372
2020-04-28 16:00:00,-0.5154
2020-04-29 09:31:00,0.3474
2020-04-29 09:32:00,0.392
2020-04-29 09:33:00,0.7166
2020-04-29 09:34:00,0.6048
2020-04-29 09:35:00,0.6942
2020-04-29 09:36:00,0.5597
2020-04-29 09:37:00,0.7606
2020-04-29 09:38:00,0.766
2020-04-29 09:39:00,0.805
2020-04-29 09:40:00,0.8837
2020-04-29 09:41:00,0.9281
2020-04-29 09:42:00,0.9503
2020-04-29 09:43:00,0.8159
2020-04-29 09:44:00,0.8611
2020-04-29 09:45:00,0.8275
2020-04-29 09:46:00,0.8558
2020-04-29 09:47:00,0.7324
2020-04-29 09:48:00,0.8723
2020-04-29 09:49:00,0.9051
2020-04-29 09:50:00,0.9717
2020-04-29 09:51:00,1.0778
2020-04-29 09:52:00,1.4355
2020-04-29 09:53:00,1.3381
2020-04-29 09:54:00,1.5241
2020-04-29 09:55:00,1.3989
2020-04-29 09:56:00,1.4822
2020-04-29 09:57:00,1.5089
2020-04-29 09:58:00,1.588
2020-04-29 09:59:00,1.4763
2020-04-29 10:00:00,1.4982
2020-04-29 10:01:00,1.3748
2020-04-29 10:02:00,1.4367
2020-04-29 10:03:00,1.4029
2020-04-29 10:04:00,1.5049
2020-04-29 10:05:00,1.6851
2020-04-29 10:06:00,1.7044
2020-04-29 10:07:00,1.5125
2020-04-29 10:08:00,1.5303
2020-04-29 10:09:00,1.2884
2020-04-29 10:10:00,1.2989
2020-04-29 10:11:00,1.3662
2020-04-29 10:12:00,1.2086
2020-04-29 10:13:00,1.332
2020-04-29 10:14:00,1.4219
