date,MACD_Signal,MACD_Hist,MACD
2019-11-29,2.5703,0.1147,2.685
2019-12-02,2.5477,-0.0901,2.4576
2019-12-03,2.4847,-0.2523,2.2323
2019-12-04,2.4024,-0.329,2.0735
2019-12-05,2.3083,-0.3765,1.9317
2019-12-06,2.2354,-0.2915,1.9439
2019-12-09,2.1683,-0.2682,1.9001
2019-12-10,2.0998,-0.274,1.8258
2019-12-11,2.0383,-0.246,1.7923
2019-12-12,2.0044,-0.1359,1.8685
2019-12-13,2.0054,0.0043,2.0097
2019-12-16,2.0398,0.1375,2.1773
2019-12-17,2.0752,0.1415,2.2167
2019-12-18,2.0995,0.0973,2.1969
2019-12-19,2.1323,0.1309,2.2632
2019-12-20,2.1908,0.2341,2.4249
2019-12-23,2.2574,0.2666,2.524
2019-12-24,2.32,0.2504,2.5705
2019-12-26,2.3921,0.2884,2.6805
2019-12-27,2.4656,0.2937,2.7593
2019-12-30,2.5085,0.1718,2.6803
2019-12-31,2.5261,0.0705,2.5966
2020-01-02,2.5678,0.1666,2.7344
2020-01-03,2.5846,0.0671,2.6517
2020-01-06,2.5855,0.0038,2.5893
2020-01-07,2.5475,-0.1522,2.3953
2020-01-08,2.5212,-0.105,2.4162
2020-01-09,2.5299,0.0347,2.5646
2020-01-10,2.5423,0.0495,2.5919
2020-01-13,2.5815,0.1569,2.7384
2020-01-14,2.6113,0.119,2.7303
2020-01-15,2.6443,0.1322,2.7765
2020-01-16,2.7194,0.3003,3.0197
2020-01-17,2.8255,0.4244,3.2499
2020-01-21,2.9295,0.4159,3.3454
2020-01-22,3.0073,0.3111,3.3183
2020-01-23,3.0739,0.2667,3.3406
2020-01-24,3.0963,0.0897,3.186
2020-01-27,3.0388,-0.2304,2.8084
2020-01-28,2.9779,-0.2436,2.7342
2020-01-29,2.9524,-0.1017,2.8508
2020-01-30,3.0195,0.2682,3.2877
2020-01-31,3.0934,0.2957,3.3891
2020-02-03,3.2269,0.5341,3.761
2020-02-04,3.475,0.9924,4.4675
2020-02-05,3.7705,1.1819,4.9525
2020-02-06,4.1311,1.4424,5.5736
2020-02-07,4.5084,1.509,6.0174
2020-02-10,4.9428,1.7375,6.6803
2020-02-11,5.3109,1.4727,6.7836
2020-02-12,5.6105,1.1983,6.8089
2020-02-13,5.8227,0.8486,6.6713
2020-02-14,5.9818,0.6365,6.6183
2020-02-18,6.1157,0.5356,6.6513
2020-02-19,6.2136,0.3917,6.6053
2020-02-20,6.2241,0.0418,6.2659
2020-02-21,6.072,-0.6084,5.4635
2020-02-24,5.6892,-1.5309,4.1584
2020-02-25,5.1241,-2.2606,2.8634
2020-02-26,4.496,-2.5122,1.9838
2020-02-27,3.6599,-3.3444,0.3155
2020-02-28,2.79,-3.4796,-0.6896
2020-03-02,2.1102,-2.7194,-0.6092
2020-03-03,1.4482,-2.648,-1.1999
2020-03-04,0.9251,-2.0922,-1.1671
2020-03-05,0.4462,-1.9158,-1.4696
2020-03-06,-0.056,-2.0087,-2.0648
2020-03-09,-0.721,-2.66,-3.381
2020-03-10,-1.2872,-2.2649,-3.5521
2020-03-11,-1.8752,-2.352,-4.2272
2020-03-12,-2.6742,-3.196,-5.8702
2020-03-13,-3.2421,-2.2714,-5.5135
2020-03-16,-4.0014,-3.0373,-7.0387
2020-03-17,-4.6539,-2.61,-7.2639
2020-03-18,-5.2931,-2.5567,-7.8498
2020-03-19,-5.8415,-2.1936,-8.0351
2020-03-20,-6.3764,-2.1398,-8.5163
2020-03-23,-6.8823,-2.0233,-8.9055
2020-03-24,-7.1304,-0.9926,-8.123
2020-03-25,-7.2104,-0.3202,-7.5306
2020-03-26,-7.0179,0.7703,-6.2476
2020-03-27,-6.7508,1.0683,-5.6825
2020-03-30,-6.2676,1.9326,-4.335
2020-03-31,-5.7003,2.2694,-3.4309
2020-04-01,-5.1863,2.0561,-3.1302
2020-04-02,-4.6706,2.0629,-2.6076
2020-04-03,-4.193,1.9104,-2.2826
2020-04-06,-3.5722,2.4829,-1.0893
2020-04-07,-2.9146,2.6306,-0.284
2020-04-08,-2.2355,2.7165,0.481
2020-04-09,-1.5732,2.6489,1.0757
2020-04-13,-0.9468,2.5057,1.5589
2020-04-14,-0.2428,2.8159,2.573
2020-04-15,0.4443,2.7487,3.1931
2020-04-16,1.1663,2.8878,4.0541
2020-04-17,1.8944,2.9125,4.8069
2020-04-20,2.5274,2.5321,5.0596
2020-04-21,2.9464,1.6759,4.6223
2020-04-22,3.2935,1.3883,4.6817
2020-04-23,3.5363,0.9712,4.5074
2020-04-24,3.7429,0.8263,4.5692
2020-04-27,3.8994,0.6262,4.5256
2020-04-28,3.9399,0.1618,4.1017
2020-04-29,4.018,0.3126,4.3306
2020-04-30,4.1349,0.4677,4.6027
2020-05-01,4.1866,0.2066,4.3932
