date,MACD,MACD_Signal,MACD_Hist
2000-06-16,0.6821,0.4533,0.2288
2000-06-19,0.6949,0.5016,0.1933
2000-06-20,0.7265,0.5466,0.1799
2000-06-21,0.798,0.5969,0.2012
2000-06-22,0.8147,0.6404,0.1742
2000-06-23,0.7785,0.668,0.1105
2000-06-26,0.8163,0.6977,0.1186
2000-06-27,0.9364,0.7454,0.1909
2000-06-28,1.0748,0.8113,0.2635
2000-06-29,1.1462,0.8783,0.268
2000-06-30,1.2139,0.9454,0.2685
2000-07-03,1.2778,1.0119,0.2659
2000-07-05,1.2981,1.0691,0.229
2000-07-06,1.2794,1.1112,0.1682
2000-07-07,1.5492,1.1988,0.3504
2000-07-10,1.5786,1.2748,0.3039
2000-07-11,1.5989,1.3396,0.2593
2000-07-12,1.626,1.3969,0.2291
2000-07-13,1.604,1.4383,0.1657
2000-07-14,1.5685,1.4643,0.1042
2000-07-17,1.5076,1.473,0.0346
2000-07-18,1.438,1.466,-0.028
2000-07-19,1.367,1.4462,-0.0792
2000-07-20,1.3158,1.4201,-0.1043
2000-07-21,1.2559,1.3873,-0.1314
2000-07-24,1.1771,1.3452,-0.1681
2000-07-25,1.0094,1.2781,-0.2687
2000-07-26,0.7971,1.1819,-0.3848
2000-07-27,0.4973,1.045,-0.5477
2000-07-28,0.3261,0.9012,-0.5751
2000-07-31,0.2281,0.7666,-0.5384
2000-08-01,0.1839,0.65,-0.4662
2000-08-02,0.2516,0.5703,-0.3187
2000-08-03,0.3664,0.5296,-0.1631
2000-08-04,0.5823,0.5401,0.0422
2000-08-07,0.834,0.5989,0.2352
2000-08-08,1.0274,0.6846,0.3428
2000-08-09,1.1768,0.783,0.3937
2000-08-10,1.2708,0.8806,0.3902
2000-08-11,1.3148,0.9674,0.3474
2000-08-14,1.2745,1.0288,0.2457
2000-08-15,1.1335,1.0498,0.0837
2000-08-16,1.0204,1.0439,-0.0235
2000-08-17,0.7104,0.9772,-0.2668
2000-08-18,0.3302,0.8478,-0.5176
2000-08-21,0.078,0.6938,-0.6158
2000-08-22,-0.1005,0.535,-0.6355
2000-08-23,-0.374,0.3532,-0.7272
2000-08-24,-0.5586,0.1708,-0.7294
2000-08-25,-0.7271,-0.0088,-0.7183
2000-08-28,-0.8261,-0.1722,-0.6539
2000-08-29,-0.9684,-0.3315,-0.637
2000-08-30,-0.9445,-0.4541,-0.4904
2000-08-31,-0.9197,-0.5472,-0.3725
2000-09-01,-0.8053,-0.5988,-0.2065
2000-09-05,-0.7113,-0.6213,-0.09
2000-09-06,-0.6845,-0.634,-0.0506
2000-09-07,-0.6007,-0.6273,0.0266
2000-09-08,-0.6383,-0.6295,-0.0088
2000-09-11,-0.6501,-0.6336,-0.0165
2000-09-12,-0.5722,-0.6214,0.0492
2000-09-13,-0.3802,-0.5731,0.1929
2000-09-14,-0.3052,-0.5195,0.2144
2000-09-15,-0.1783,-0.4513,0.273
2000-09-18,-0.175,-0.396,0.221
2000-09-19,-0.1616,-0.3492,0.1875
2000-09-20,-0.1294,-0.3052,0.1758
2000-09-21,-0.0428,-0.2527,0.2099
2000-09-22,0.0654,-0.1891,0.2545
2000-09-25,0.214,-0.1085,0.3225
2000-09-26,0.2929,-0.0282,0.3211
2000-09-27,0.3817,0.0538,0.328
2000-09-28,0.5411,0.1513,0.3898
2000-09-29,0.58,0.237,0.343
2000-10-02,0.6294,0.3155,0.3139
2000-10-03,0.5908,0.3705,0.2202
2000-10-04,0.6534,0.4271,0.2263
2000-10-05,0.7151,0.4847,0.2304
2000-10-06,0.6906,0.5259,0.1647
2000-10-09,0.6882,0.5584,0.1299
2000-10-10,0.6834,0.5834,0.1
2000-10-11,0.6319,0.5931,0.0388
2000-10-12,0.4447,0.5634,-0.1187
2000-10-13,0.368,0.5243,-0.1563
2000-10-16,0.4082,0.5011,-0.0929
2000-10-17,0.3704,0.475,-0.1045
2000-10-18,0.3813,0.4562,-0.0749
2000-10-19,0.4405,0.4531,-0.0126
2000-10-20,0.4268,0.4478,-0.021
2000-10-23,0.3865,0.4356,-0.049
2000-10-24,0.3809,0.4246,-0.0438
2000-10-25,0.3968,0.4191,-0.0223
2000-10-26,0.4295,0.4212,0.0084
2000-10-27,0.3505,0.407,-0.0565
2000-10-30,0.4346,0.4125,0.0221
2000-10-31,0.7396,0.478,0.2617
2000-11-01,0.9598,0.5743,0.3855
2000-11-02,1.1565,0.6908,0.4657
2000-11-03,1.4418,0.841,0.6008
2000-11-06,1.6441,1.0016,0.6425
2000-11-07,1.8086,1.163,0.6456
2000-11-08,1.7374,1.2779,0.4595
2000-11-09,1.6618,1.3547,0.3071
2000-11-10,1.5589,1.3955,0.1634
2000-11-13,1.4509,1.4066,0.0443
2000-11-14,1.5636,1.438,0.1256
2000-11-15,1.6739,1.4852,0.1888
2000-11-16,1.6368,1.5155,0.1213
2000-11-17,1.7239,1.5572,0.1667
2000-11-20,1.9272,1.6312,0.296
2000-11-21,1.8699,1.6789,0.191
2000-11-22,1.9034,1.7238,0.1796
2000-11-24,1.853,1.7497,0.1033
2000-11-27,1.5578,1.7113,-0.1535
2000-11-28,1.2665,1.6223,-0.3559
2000-11-29,1.0996,1.5178,-0.4182
2000-11-30,0.9627,1.4068,-0.4441
2000-12-01,0.7399,1.2734,-0.5334
2000-12-04,0.6073,1.1402,-0.5329
2000-12-05,0.6057,1.0333,-0.4276
2000-12-06,0.5776,0.9421,-0.3645
2000-12-07,0.6136,0.8764,-0.2628
2000-12-08,0.6404,0.8292,-0.1888
2000-12-11,0.4292,0.7492,-0.32
2000-12-12,0.329,0.6652,-0.3362
2000-12-13,0.1766,0.5675,-0.3909
2000-12-14,0.0152,0.457,-0.4418
2000-12-15,-0.2454,0.3165,-0.5619
2000-12-18,-0.3127,0.1907,-0.5034
2000-12-19,-0.2367,0.1052,-0.3419
2000-12-20,-0.2646,0.0312,-0.2958
2000-12-21,-0.2084,-0.0167,-0.1917
2000-12-22,-0.1373,-0.0408,-0.0965
2000-12-26,-0.1,-0.0526,-0.0473
2000-12-27,-0.1294,-0.068,-0.0614
2000-12-28,-0.1406,-0.0825,-0.0581
2000-12-29,-0.1582,-0.0977,-0.0605
2001-01-02,-0.3449,-0.1471,-0.1978
2001-01-03,-0.3922,-0.1961,-0.1961
2001-01-04,-0.594,-0.2757,-0.3183
2001-01-05,-0.6959,-0.3597,-0.3361
2001-01-08,-0.7127,-0.4303,-0.2824
2001-01-09,-0.7728,-0.4988,-0.274
2001-01-10,-0.6316,-0.5254,-0.1062
2001-01-11,-0.489,-0.5181,0.0291
2001-01-12,-0.3367,-0.4818,0.1451
2001-01-16,-0.2087,-0.4272,0.2185
2001-01-17,-0.106,-0.363,0.2569
2001-01-18,0.0259,-0.2852,0.3111
2001-01-19,0.1983,-0.1885,0.3868
2001-01-22,0.2466,-0.1015,0.3481
2001-01-23,0.3718,-0.0068,0.3786
2001-01-24,0.2263,0.0398,0.1865
2001-01-25,0.0643,0.0447,0.0196
2001-01-26,0.1615,0.0681,0.0935
2001-01-29,0.5247,0.1594,0.3653
2001-01-30,0.7633,0.2802,0.4831
2001-01-31,1.0365,0.4314,0.6051
2001-02-01,1.1686,0.5789,0.5897
2001-02-02,1.1646,0.696,0.4686
2001-02-05,1.1529,0.7874,0.3656
2001-02-06,1.2855,0.887,0.3985
2001-02-07,1.3746,0.9845,0.3901
2001-02-08,1.3291,1.0535,0.2757
2001-02-09,1.2528,1.0933,0.1595
2001-02-12,1.3135,1.1374,0.1762
2001-02-13,1.2368,1.1573,0.0796
2001-02-14,1.1029,1.1464,-0.0435
2001-02-15,1.0946,1.136,-0.0414
2001-02-16,1.0509,1.119,-0.0681
2001-02-20,0.9545,1.0861,-0.1316
2001-02-21,0.8337,1.0356,-0.2019
2001-02-22,0.6897,0.9664,-0.2767
2001-02-23,0.5938,0.8919,-0.2981
2001-02-26,0.5214,0.8178,-0.2964
2001-02-27,0.4939,0.753,-0.2591
2001-02-28,0.4172,0.6859,-0.2686
2001-03-01,0.3468,0.6181,-0.2712
2001-03-02,0.2829,0.551,-0.2681
2001-03-05,0.165,0.4738,-0.3088
2001-03-06,0.0756,0.3942,-0.3186
2001-03-07,-0.0401,0.3073,-0.3474
2001-03-08,-0.0209,0.2417,-0.2626
2001-03-09,-0.04,0.1853,-0.2253
2001-03-12,-0.2292,0.1024,-0.3316
2001-03-13,-0.3899,0.004,-0.3939
2001-03-14,-0.6311,-0.123,-0.508
2001-03-15,-0.7777,-0.254,-0.5238
2001-03-16,-0.8742,-0.378,-0.4962
2001-03-19,-0.8999,-0.4824,-0.4175
2001-03-20,-0.9944,-0.5848,-0.4096
2001-03-21,-1.2414,-0.7161,-0.5252
2001-03-22,-1.4909,-0.8711,-0.6198
2001-03-23,-1.604,-1.0177,-0.5863
2001-03-26,-1.6145,-1.137,-0.4775
2001-03-27,-1.6793,-1.2455,-0.4338
2001-03-28,-1.6711,-1.3306,-0.3405
2001-03-29,-1.5857,-1.3816,-0.2041
2001-03-30,-1.4609,-1.3975,-0.0634
2001-04-02,-1.3018,-1.3783,0.0765
2001-04-03,-1.262,-1.3551,0.093
2001-04-04,-1.2811,-1.3403,0.0592
2001-04-05,-1.2814,-1.3285,0.0471
2001-04-06,-1.5615,-1.3751,-0.1864
2001-04-09,-1.653,-1.4307,-0.2223
2001-04-10,-1.5965,-1.4639,-0.1327
2001-04-11,-1.5142,-1.4739,-0.0403
2001-04-12,-1.6135,-1.5018,-0.1117
2001-04-16,-1.6259,-1.5266,-0.0992
2001-04-17,-1.5843,-1.5382,-0.0461
2001-04-18,-1.3319,-1.4969,0.165
2001-04-19,-1.1373,-1.425,0.2877
2001-04-20,-1.0556,-1.3511,0.2955
2001-04-23,-1.0777,-1.2964,0.2187
2001-04-24,-1.1856,-1.2743,0.0886
2001-04-25,-1.0956,-1.2385,0.143
2001-04-26,-1.0165,-1.1941,0.1776
2001-04-27,-1.144,-1.1841,0.0401
2001-04-30,-2.6516,-1.4776,-1.174
2001-05-01,-3.7491,-1.9319,-1.8172
2001-05-02,-4.5909,-2.4637,-2.1272
2001-05-03,-5.2588,-3.0227,-2.2361
2001-05-04,-5.719,-3.562,-2.157
2001-05-07,-6.0239,-4.0543,-1.9695
2001-05-08,-6.2165,-4.4868,-1.7297
2001-05-09,-6.2877,-4.847,-1.4408
2001-05-10,-6.2791,-5.1334,-1.1457
2001-05-11,-6.1768,-5.3421,-0.8348
2001-05-14,-5.9936,-5.4724,-0.5212
2001-05-15,-5.7642,-5.5308,-0.2335
2001-05-16,-5.4805,-5.5207,0.0402
2001-05-17,-5.1392,-5.4444,0.3052
2001-05-18,-4.8155,-5.3186,0.5031
2001-05-21,-4.4752,-5.1499,0.6748
2001-05-22,-4.1496,-4.9499,0.8003
2001-05-23,-3.9357,-4.747,0.8113
2001-05-24,-3.7002,-4.5377,0.8375
2001-05-25,-3.4727,-4.3247,0.852
2001-05-29,-3.2963,-4.119,0.8227
2001-05-30,-3.103,-3.9158,0.8128
2001-05-31,-2.9617,-3.725,0.7633
2001-06-01,-2.8117,-3.5423,0.7306
2001-06-04,-2.694,-3.3727,0.6787
2001-06-05,-2.5304,-3.2042,0.6738
2001-06-06,-2.4117,-3.0457,0.634
2001-06-07,-2.2768,-2.8919,0.6151
2001-06-08,-2.1739,-2.7483,0.5744
2001-06-11,-2.0542,-2.6095,0.5553
2001-06-12,-1.9218,-2.472,0.5502
2001-06-13,-1.7842,-2.3344,0.5502
2001-06-14,-1.6856,-2.2046,0.519
2001-06-15,-1.5612,-2.076,0.5147
2001-06-18,-1.4332,-1.9474,0.5142
2001-06-19,-1.2663,-1.8112,0.5449
2001-06-20,-1.0701,-1.663,0.5929
2001-06-21,-0.7542,-1.4812,0.727
2001-06-22,-0.5627,-1.2975,0.7348
2001-06-25,-0.3959,-1.1172,0.7213
2001-06-26,-0.283,-0.9504,0.6673
2001-06-27,-0.1882,-0.7979,0.6097
2001-06-28,-0.0543,-0.6492,0.5949
2001-06-29,0.0792,-0.5035,0.5827
2001-07-02,0.1636,-0.3701,0.5337
2001-07-03,0.1666,-0.2628,0.4293
2001-07-05,0.1614,-0.1779,0.3393
2001-07-06,0.0406,-0.1342,0.1748
2001-07-09,-0.0178,-0.111,0.0931
2001-07-10,-0.1041,-0.1096,0.0055
2001-07-11,-0.1497,-0.1176,-0.0321
2001-07-12,-0.1829,-0.1307,-0.0523
2001-07-13,-0.2229,-0.1491,-0.0738
2001-07-16,-0.2811,-0.1755,-0.1056
2001-07-17,-0.3291,-0.2062,-0.1229
2001-07-18,-0.4037,-0.2457,-0.158
2001-07-19,-0.4663,-0.2898,-0.1764
2001-07-20,-0.4454,-0.321,-0.1244
2001-07-23,-0.4694,-0.3506,-0.1188
2001-07-24,-0.4693,-0.3744,-0.0949
2001-07-25,-0.4831,-0.3961,-0.0869
2001-07-26,-0.537,-0.4243,-0.1127
2001-07-27,-0.593,-0.458,-0.135
2001-07-30,-0.6581,-0.4981,-0.1601
2001-07-31,-0.7303,-0.5445,-0.1858
2001-08-01,-0.7491,-0.5854,-0.1636
2001-08-02,-0.7512,-0.6186,-0.1326
2001-08-03,-0.7938,-0.6536,-0.1402
2001-08-06,-0.8437,-0.6916,-0.152
2001-08-07,-0.8452,-0.7223,-0.1228
2001-08-08,-0.8583,-0.7495,-0.1087
2001-08-09,-0.8141,-0.7624,-0.0516
2001-08-10,-0.7861,-0.7672,-0.019
2001-08-13,-0.7258,-0.7589,0.0331
2001-08-14,-0.6957,-0.7463,0.0505
2001-08-15,-0.6818,-0.7334,0.0516
2001-08-16,-0.64,-0.7147,0.0747
2001-08-17,-0.6095,-0.6937,0.0841
2001-08-20,-0.5197,-0.6589,0.1392
2001-08-21,-0.4322,-0.6135,0.1813
2001-08-22,-0.3627,-0.5634,0.2007
2001-08-23,-0.3113,-0.5129,0.2016
2001-08-24,-0.2795,-0.4662,0.1868
2001-08-27,-0.2545,-0.4239,0.1694
2001-08-28,-0.2855,-0.3962,0.1107
2001-08-29,-0.3353,-0.384,0.0488
2001-08-30,-0.3728,-0.3818,0.009
2001-08-31,-0.4443,-0.3943,-0.05
2001-09-04,-0.5263,-0.4207,-0.1056
2001-09-05,-0.5734,-0.4512,-0.1222
2001-09-06,-0.6341,-0.4878,-0.1463
2001-09-07,-0.684,-0.527,-0.1569
2001-09-10,-0.6889,-0.5594,-0.1295
2001-09-17,-0.7599,-0.5995,-0.1604
2001-09-18,-0.7997,-0.6396,-0.1602
2001-09-19,-0.837,-0.679,-0.1579
2001-09-20,-0.9156,-0.7264,-0.1893
2001-09-21,-0.9979,-0.7807,-0.2173
2001-09-24,-0.996,-0.8237,-0.1723
2001-09-25,-0.9768,-0.8544,-0.1224
2001-09-26,-1.0343,-0.8903,-0.144
2001-09-27,-1.0253,-0.9173,-0.108
2001-09-28,-0.9739,-0.9287,-0.0453
2001-10-01,-0.9337,-0.9297,-0.004
2001-10-02,-0.9107,-0.9259,0.0152
2001-10-03,-0.7945,-0.8996,0.1051
2001-10-04,-0.7416,-0.868,0.1264
2001-10-05,-0.5408,-0.8026,0.2617
2001-10-08,-0.3686,-0.7158,0.3472
2001-10-09,-0.2797,-0.6286,0.3488
2001-10-10,-0.179,-0.5387,0.3596
2001-10-11,-0.0797,-0.4469,0.3672
2001-10-12,-0.0823,-0.374,0.2916
2001-10-15,-0.0492,-0.309,0.2598
2001-10-16,0.0125,-0.2447,0.2572
2001-10-17,-0.0176,-0.1993,0.1817
2001-10-18,-0.0082,-0.1611,0.1529
2001-10-19,0.024,-0.124,0.148
2001-10-22,0.0968,-0.0799,0.1767
2001-10-23,0.1519,-0.0335,0.1854
2001-10-24,0.2078,0.0147,0.193
2001-10-25,0.2834,0.0685,0.215
2001-10-26,0.3435,0.1235,0.22
2001-10-29,0.314,0.1616,0.1524
2001-10-30,0.3177,0.1928,0.1249
2001-10-31,0.3001,0.2143,0.0859
2001-11-01,0.2966,0.2307,0.0658
2001-11-02,0.3382,0.2522,0.086
2001-11-05,0.4237,0.2865,0.1372
2001-11-06,0.5392,0.3371,0.2022
2001-11-07,0.6021,0.3901,0.212
2001-11-08,0.6349,0.439,0.1959
2001-11-09,0.6653,0.4843,0.181
2001-11-12,0.6872,0.5249,0.1623
2001-11-13,0.7132,0.5625,0.1507
2001-11-14,0.7103,0.5921,0.1182
2001-11-15,0.704,0.6145,0.0895
2001-11-16,0.5577,0.6031,-0.0454
2001-11-19,0.428,0.5681,-0.1401
2001-11-20,0.3208,0.5186,-0.1979
2001-11-21,0.2275,0.4604,-0.2329
2001-11-23,0.1518,0.3987,-0.2469
2001-11-26,0.0955,0.338,-0.2425
2001-11-27,0.036,0.2776,-0.2416
2001-11-28,-0.0334,0.2154,-0.2488
2001-11-29,-0.0881,0.1547,-0.2429
2001-11-30,-0.0646,0.1109,-0.1755
2001-12-03,0.0152,0.0917,-0.0766
2001-12-04,0.1716,0.1077,0.0639
2001-12-05,0.3122,0.1486,0.1636
2001-12-06,0.3892,0.1967,0.1925
2001-12-07,0.3981,0.237,0.1611
2001-12-10,0.4141,0.2724,0.1417
2001-12-11,0.4147,0.3009,0.1138
2001-12-12,0.3873,0.3182,0.0692
2001-12-13,0.3591,0.3264,0.0327
2001-12-14,0.3727,0.3356,0.0371
2001-12-17,0.4039,0.3493,0.0546
2001-12-18,0.423,0.364,0.0589
2001-12-19,0.4003,0.3713,0.0291
2001-12-20,0.323,0.3616,-0.0386
2001-12-21,0.2931,0.3479,-0.0549
2001-12-24,0.2678,0.3319,-0.0641
2001-12-26,0.2578,0.3171,-0.0593
2001-12-27,0.2741,0.3085,-0.0344
2001-12-28,0.2949,0.3058,-0.0108
2001-12-31,0.272,0.299,-0.027
2002-01-02,0.2876,0.2967,-0.0091
2002-01-03,0.3692,0.3112,0.0579
2002-01-04,0.5637,0.3617,0.202
2002-01-07,0.6881,0.427,0.2611
2002-01-08,0.8455,0.5107,0.3348
2002-01-09,0.8938,0.5873,0.3065
2002-01-10,0.9694,0.6637,0.3056
2002-01-11,0.9704,0.7251,0.2454
2002-01-14,0.9618,0.7724,0.1894
2002-01-15,0.9449,0.8069,0.138
2002-01-16,0.8682,0.8192,0.049
2002-01-17,0.8589,0.8271,0.0317
2002-01-18,0.8338,0.8284,0.0053
2002-01-22,0.7623,0.8152,-0.0529
2002-01-23,0.7982,0.8118,-0.0136
2002-01-24,0.8571,0.8209,0.0362
2002-01-25,0.8703,0.8308,0.0396
2002-01-28,0.8732,0.8392,0.0339
2002-01-29,0.8208,0.8355,-0.0148
2002-01-30,0.8055,0.8295,-0.0241
2002-01-31,0.8649,0.8366,0.0283
2002-02-01,0.8297,0.8352,-0.0055
2002-02-04,0.7465,0.8175,-0.071
2002-02-05,0.6792,0.7898,-0.1106
2002-02-06,0.5716,0.7462,-0.1746
2002-02-07,0.4713,0.6912,-0.2199
2002-02-08,0.4128,0.6355,-0.2227
2002-02-11,0.3479,0.578,-0.2301
2002-02-12,0.2716,0.5167,-0.2451
2002-02-13,0.2462,0.4626,-0.2164
2002-02-14,0.2027,0.4106,-0.2079
2002-02-15,0.152,0.3589,-0.2069
2002-02-19,0.0938,0.3059,-0.2121
2002-02-20,0.0694,0.2586,-0.1891
2002-02-21,0.0073,0.2083,-0.201
2002-02-22,-0.0008,0.1665,-0.1673
2002-02-25,0.036,0.1404,-0.1044
2002-02-26,0.0771,0.1277,-0.0506
2002-02-27,0.1188,0.126,-0.0071
2002-02-28,0.1957,0.1399,0.0558
2002-03-01,0.2927,0.1705,0.1222
2002-03-04,0.4108,0.2185,0.1923
2002-03-05,0.4509,0.265,0.1859
2002-03-06,0.4508,0.3022,0.1486
2002-03-07,0.444,0.3305,0.1134
2002-03-08,0.4208,0.3486,0.0722
2002-03-11,0.3891,0.3567,0.0324
2002-03-12,0.3638,0.3581,0.0057
2002-03-13,0.3207,0.3506,-0.0299
2002-03-14,0.3375,0.348,-0.0105
2002-03-15,0.3795,0.3543,0.0252
2002-03-18,0.4074,0.3649,0.0424
2002-03-19,0.4341,0.3787,0.0553
2002-03-20,0.4357,0.3901,0.0456
2002-03-21,0.4559,0.4033,0.0526
2002-03-22,0.4347,0.4096,0.0251
2002-03-25,0.3828,0.4042,-0.0214
2002-03-26,0.3609,0.3956,-0.0347
2002-03-27,0.338,0.384,-0.046
2002-03-28,0.2891,0.3651,-0.0759
2002-04-01,0.2611,0.3443,-0.0832
2002-04-02,0.2346,0.3223,-0.0878
2002-04-03,0.2278,0.3034,-0.0756
2002-04-04,0.2511,0.293,-0.0419
2002-04-05,0.2792,0.2902,-0.011
2002-04-08,0.3308,0.2983,0.0324
2002-04-09,0.4065,0.32,0.0865
2002-04-10,0.4707,0.3501,0.1206
2002-04-11,0.5046,0.381,0.1236
2002-04-12,0.5452,0.4139,0.1314
2002-04-15,0.5661,0.4443,0.1218
2002-04-16,0.5976,0.475,0.1226
2002-04-17,0.6353,0.507,0.1283
2002-04-18,0.6393,0.5335,0.1058
2002-04-19,0.6017,0.5471,0.0545
2002-04-22,0.5637,0.5504,0.0133
2002-04-23,0.5443,0.5492,-0.0049
2002-04-24,0.5237,0.5441,-0.0204
2002-04-25,0.5175,0.5388,-0.0213
2002-04-26,0.3584,0.5027,-0.1443
2002-04-29,0.1946,0.4411,-0.2465
2002-04-30,0.0433,0.3615,-0.3183
2002-05-01,-0.0119,0.2868,-0.2988
2002-05-02,-0.0527,0.2189,-0.2716
2002-05-03,-0.0984,0.1555,-0.2538
2002-05-06,-0.1977,0.0849,-0.2825
2002-05-07,-0.262,0.0155,-0.2775
2002-05-08,-0.3135,-0.0503,-0.2631
2002-05-09,-0.3773,-0.1157,-0.2616
2002-05-10,-0.4541,-0.1834,-0.2707
2002-05-13,-0.4733,-0.2414,-0.2319
2002-05-14,-0.3935,-0.2718,-0.1217
2002-05-15,-0.3034,-0.2781,-0.0253
2002-05-16,-0.2293,-0.2684,0.039
2002-05-17,-0.1544,-0.2456,0.0912
2002-05-20,-0.1537,-0.2272,0.0735
2002-05-21,-0.1721,-0.2162,0.044
2002-05-22,-0.1998,-0.2129,0.0131
2002-05-23,-0.2168,-0.2137,-0.0031
2002-05-24,-0.2643,-0.2238,-0.0405
2002-05-28,-0.3241,-0.2439,-0.0802
2002-05-29,-0.2962,-0.2543,-0.0419
2002-05-30,-0.2255,-0.2486,0.023
2002-05-31,-0.1109,-0.221,0.1101
2002-06-03,-0.0686,-0.1905,0.122
2002-06-04,0.0093,-0.1506,0.1599
2002-06-05,0.1308,-0.0943,0.2251
2002-06-06,0.1743,-0.0406,0.2149
2002-06-07,0.251,0.0177,0.2333
2002-06-10,0.2859,0.0714,0.2146
2002-06-11,0.2534,0.1078,0.1456
2002-06-12,0.2625,0.1387,0.1238
2002-06-13,0.2132,0.1536,0.0596
2002-06-14,0.1658,0.1561,0.0097
2002-06-17,0.1802,0.1609,0.0193
2002-06-18,0.2022,0.1691,0.033
2002-06-19,0.2147,0.1782,0.0364
2002-06-20,0.2659,0.1958,0.0702
2002-06-21,0.2815,0.2129,0.0686
2002-06-24,0.2929,0.2289,0.064
2002-06-25,0.2786,0.2389,0.0397
2002-06-26,0.2633,0.2438,0.0196
2002-06-27,0.2867,0.2523,0.0344
2002-06-28,0.2922,0.2603,0.0319
2002-07-01,0.254,0.2591,-0.005
2002-07-02,0.1543,0.2381,-0.0838
2002-07-03,0.0456,0.1996,-0.154
2002-07-05,0.0142,0.1625,-0.1483
2002-07-08,-0.0273,0.1245,-0.1519
2002-07-09,-0.1345,0.0727,-0.2073
2002-07-10,-0.2313,0.0119,-0.2433
2002-07-11,-0.3141,-0.0533,-0.2608
2002-07-12,-0.4073,-0.1241,-0.2832
2002-07-15,-0.4613,-0.1915,-0.2698
2002-07-16,-0.5742,-0.2681,-0.3061
2002-07-17,-0.6417,-0.3428,-0.2989
2002-07-18,-0.7224,-0.4187,-0.3037
2002-07-19,-0.8459,-0.5042,-0.3418
2002-07-22,-0.9714,-0.5976,-0.3738
2002-07-23,-1.1185,-0.7018,-0.4167
2002-07-24,-1.0447,-0.7704,-0.2743
2002-07-25,-1.0603,-0.8283,-0.2319
2002-07-26,-1.1011,-0.8829,-0.2182
2002-07-29,-1.0559,-0.9175,-0.1384
2002-07-30,-1.0556,-0.9451,-0.1105
2002-07-31,-1.0504,-0.9662,-0.0843
2002-08-01,-1.0975,-0.9924,-0.105
2002-08-02,-1.1242,-1.0188,-0.1054
2002-08-05,-1.1467,-1.0444,-0.1023
2002-08-06,-1.1146,-1.0584,-0.0561
2002-08-07,-1.0615,-1.059,-0.0025
2002-08-08,-0.9991,-1.047,0.048
2002-08-09,-0.9308,-1.0238,0.093
2002-08-12,-0.8484,-0.9887,0.1403
2002-08-13,-0.8363,-0.9582,0.1219
2002-08-14,-0.6945,-0.9055,0.211
2002-08-15,-0.5117,-0.8267,0.3151
2002-08-16,-0.3993,-0.7412,0.3419
2002-08-19,-0.2277,-0.6385,0.4108
2002-08-20,-0.1513,-0.5411,0.3898
2002-08-21,-0.1041,-0.4537,0.3496
2002-08-22,-0.0452,-0.372,0.3268
2002-08-23,-0.0065,-0.2989,0.2924
2002-08-26,0.0207,-0.235,0.2557
2002-08-27,-0.0116,-0.1903,0.1787
2002-08-28,-0.0736,-0.167,0.0934
2002-08-29,-0.0742,-0.1484,0.0742
2002-08-30,-0.1017,-0.1391,0.0373
2002-09-03,-0.1317,-0.1376,0.0059
2002-09-04,-0.0963,-0.1293,0.033
2002-09-05,-0.1049,-0.1245,0.0195
2002-09-06,-0.0587,-0.1113,0.0526
2002-09-09,-0.0201,-0.0931,0.0729
2002-09-10,0.0222,-0.07,0.0923
2002-09-11,0.0105,-0.0539,0.0644
2002-09-12,-0.0235,-0.0478,0.0243
2002-09-13,-0.0196,-0.0422,0.0226
2002-09-16,-0.0155,-0.0368,0.0213
2002-09-17,-0.0488,-0.0392,-0.0096
2002-09-18,-0.056,-0.0426,-0.0134
2002-09-19,-0.0578,-0.0456,-0.0122
2002-09-20,-0.0267,-0.0418,0.0152
2002-09-23,-0.0411,-0.0417,0.0006
2002-09-24,-0.0766,-0.0487,-0.0279
2002-09-25,-0.0477,-0.0485,0.0008
2002-09-26,0.0154,-0.0357,0.0511
2002-09-27,0.0502,-0.0185,0.0687
2002-09-30,0.0482,-0.0052,0.0534
2002-10-01,0.1132,0.0185,0.0947
2002-10-02,0.1173,0.0383,0.079
2002-10-03,0.1343,0.0575,0.0768
2002-10-04,0.1565,0.0773,0.0792
2002-10-07,0.1625,0.0943,0.0682
2002-10-08,0.2156,0.1186,0.0971
2002-10-09,0.238,0.1425,0.0956
2002-10-10,0.3063,0.1752,0.1311
2002-10-11,0.3922,0.2186,0.1736
2002-10-14,0.4902,0.273,0.2172
2002-10-15,0.5972,0.3378,0.2594
2002-10-16,0.6639,0.403,0.2609
2002-10-17,0.5738,0.4372,0.1366
2002-10-18,0.5461,0.459,0.0871
2002-10-21,0.5796,0.4831,0.0965
2002-10-22,0.5578,0.498,0.0597
2002-10-23,0.5766,0.5137,0.0628
2002-10-24,0.5313,0.5172,0.014
2002-10-25,0.6078,0.5354,0.0725
2002-10-28,0.6018,0.5487,0.0532
2002-10-29,0.615,0.5619,0.0531
2002-10-30,0.5936,0.5683,0.0253
2002-10-31,0.6219,0.579,0.0429
2002-11-01,0.6386,0.5909,0.0477
2002-11-04,0.5646,0.5856,-0.021
2002-11-05,0.5385,0.5762,-0.0377
2002-11-06,0.4984,0.5606,-0.0623
2002-11-07,0.4429,0.5371,-0.0942
2002-11-08,0.3648,0.5026,-0.1378
2002-11-11,0.2357,0.4493,-0.2135
2002-11-12,0.1375,0.3869,-0.2494
2002-11-13,0.0629,0.3221,-0.2592
2002-11-14,0.0038,0.2584,-0.2547
